date,time_slot,slot_index,G1_kw,G2_kw,G3_kw,G4_kw,G5_kw,G1_kwh,G2_kwh,G3_kwh,G4_kwh,G5_kwh,generation_total_kwh,L1_kw,L2_kw,L3_kw,L4_kw,L5_kw,L1_kwh,L2_kwh,L3_kwh,L4_kwh,L5_kwh,load_total_kwh,contract_transfer_kwh,contract_matched_kwh,storage_plan_kwh,storage_actual_kwh,storage_charge_kwh,storage_discharge_kwh,prev_storage_balance_kwh,end_storage_balance_kwh,transfer_success_kwh,surplus_kwh,node_發電端_kwh,node_儲能餘額_kwh,node_合約數量_kwh,node_儲能_kwh,node_用電端_kwh,node_用電端轉移量_kwh,node_成功匹配_kwh,node_儲能存入_kwh,node_未匹配_kwh,node_餘電_kwh
2026-05-25,14:45,59,32.928,24.148,19.756,17.56,15.368,8.232,6.037,4.939,4.39,3.842,27.44,23.584,20.212,16.844,13.476,10.108,5.896,5.053,4.211,3.369,2.527,21.056,21.513,21.952,6.742,6.742,6.742,0,92.358,99.1,21.952,2.744,27.44,92.358,21.952,6.115,21.056,0,21.952,6.742,0,2.744
2026-05-25,15:00,60,27.592,20.232,16.556,14.716,12.872,6.898,5.058,4.139,3.679,3.218,22.992,24.864,21.312,17.76,14.208,10.656,6.216,5.328,4.44,3.552,2.664,22.2,18.026,18.394,0,0,0,2.299,99.1,99.1,20.693,3.806,22.992,99.1,18.394,2.299,22.2,2.299,20.693,0,0,3.806
2026-05-25,15:15,61,30.12,22.088,18.072,16.064,14.056,7.53,5.522,4.518,4.016,3.514,25.1,27.144,23.264,19.388,15.512,11.632,6.786,5.816,4.847,3.878,2.908,24.235,19.678,20.08,0,0,0,2.51,99.1,99.1,22.59,4.155,25.1,99.1,20.08,2.51,24.235,2.51,22.59,0,0,4.155
2026-05-25,15:30,62,33.34,24.448,20.004,17.78,15.556,8.335,6.112,5.001,4.445,3.889,27.782,30.044,25.752,21.46,17.168,12.876,7.511,6.438,5.365,4.292,3.219,26.825,21.781,22.226,0,0,0,2.778,99.1,99.1,25.004,4.599,27.782,99.1,22.226,2.778,26.825,2.778,25.004,0,0,4.599
2026-05-25,15:45,63,23.912,17.536,14.348,12.752,11.156,5.978,4.384,3.587,3.188,2.789,19.926,21.548,18.472,15.392,12.312,9.236,5.387,4.618,3.848,3.078,2.309,19.24,15.622,15.941,0,0,0,1.993,99.1,99.1,17.934,3.298,19.926,99.1,15.941,1.993,19.24,1.993,17.934,0,0,3.298
2026-05-25,16:00,64,20.864,15.3,12.52,11.128,9.74,5.216,3.825,3.13,2.782,2.435,17.388,21.096,18.084,15.068,12.056,9.044,5.274,4.521,3.767,3.014,2.261,18.837,13.632,13.91,0,0,0,1.739,99.1,99.1,15.649,3.13,17.388,99.1,13.91,1.739,18.837,1.739,15.649,0,1.797,3.13
2026-05-25,16:15,65,21.592,15.832,12.956,11.516,10.076,5.398,3.958,3.239,2.879,2.519,17.993,21.832,18.712,15.592,12.476,9.356,5.458,4.678,3.898,3.119,2.339,19.492,14.106,14.394,0,0,0,1.799,99.1,99.1,16.193,3.239,17.993,99.1,14.394,1.799,19.492,1.799,16.193,0,1.86,3.239
2026-05-25,16:30,66,23.588,17.296,14.152,12.58,11.008,5.897,4.324,3.538,3.145,2.752,19.656,23.848,20.444,17.036,13.628,10.22,5.962,5.111,4.259,3.407,2.555,21.294,15.41,15.725,0,0,0,1.966,99.1,99.1,17.691,3.538,19.656,99.1,15.725,1.966,21.294,1.966,17.691,0,2.03,3.538
2026-05-25,16:45,67,24.676,18.096,14.804,13.16,11.516,6.169,4.524,3.701,3.29,2.879,20.563,24.952,21.384,17.82,14.256,10.696,6.238,5.346,4.455,3.564,2.674,22.277,16.121,16.45,0,0,0,2.056,99.1,99.1,18.506,3.702,20.563,99.1,16.45,2.056,22.277,2.056,18.506,0,2.126,3.702
2026-05-25,17:00,68,18.108,13.28,10.864,9.656,8.452,4.527,3.32,2.716,2.414,2.113,15.09,26.78,22.952,19.128,15.304,11.476,6.695,5.738,4.782,3.826,2.869,23.91,11.831,12.072,0,0,0,1.509,99.1,99.1,13.581,2.716,15.09,99.1,12.072,1.509,23.91,1.509,13.581,0,9.122,2.716
2026-05-25,17:15,69,15.332,11.244,9.2,8.176,7.152,3.833,2.811,2.3,2.044,1.788,12.776,22.672,19.436,16.196,12.956,9.716,5.668,4.859,4.049,3.239,2.429,20.244,10.017,10.221,0,0,0,1.278,99.1,99.1,11.499,2.299,12.776,99.1,10.221,1.278,20.244,1.278,11.499,0,7.723,2.299
2026-05-25,17:30,70,16.296,11.952,9.78,8.692,7.604,4.074,2.988,2.445,2.173,1.901,13.581,24.1,20.66,17.216,13.772,10.328,6.025,5.165,4.304,3.443,2.582,21.519,10.648,10.865,0,0,0,1.358,99.1,99.1,12.223,2.445,13.581,99.1,10.865,1.358,21.519,1.358,12.223,0,8.209,2.445
2026-05-25,17:45,71,10.624,7.792,6.376,5.664,4.956,2.656,1.948,1.594,1.416,1.239,8.853,15.712,13.464,11.22,8.976,6.736,3.928,3.366,2.805,2.244,1.684,14.027,6.94,7.082,0,0,0,0.885,99.1,99.1,7.967,1.594,8.853,99.1,7.082,0.885,14.027,0.885,7.967,0,5.352,1.594
2026-05-25,18:00,72,5.88,4.312,3.528,3.136,2.748,1.47,1.078,0.882,0.784,0.687,4.901,31.668,27.144,22.62,18.096,13.572,7.917,6.786,5.655,4.524,3.393,28.275,3.843,3.921,-6.612,-6.612,0,0.49,99.1,92.488,4.411,0.882,4.901,99.1,3.921,0.49,28.275,0.49,4.411,0,23.472,0.882
2026-05-25,18:15,73,5.476,4.016,3.284,2.92,2.556,1.369,1.004,0.821,0.73,0.639,4.563,29.484,25.272,21.06,16.848,12.636,7.371,6.318,5.265,4.212,3.159,26.325,3.577,3.65,-6.156,-6.156,0,0.456,92.488,86.332,4.106,0.822,4.563,92.488,3.65,0.456,26.325,0.456,4.106,0,21.854,0.822
2026-05-25,18:30,74,5.68,4.164,3.408,3.028,2.648,1.42,1.041,0.852,0.757,0.662,4.732,30.576,26.208,21.84,17.472,13.104,7.644,6.552,5.46,4.368,3.276,27.3,3.71,3.786,-6.384,-6.384,0,0.473,86.332,79.948,4.259,0.852,4.732,86.332,3.786,0.473,27.3,0.473,4.259,0,22.662,0.852
2026-05-25,18:45,75,3.244,2.38,1.948,1.732,1.512,0.811,0.595,0.487,0.433,0.378,2.704,17.472,14.976,12.48,9.984,7.488,4.368,3.744,3.12,2.496,1.872,15.6,2.12,2.163,-3.648,-3.648,0,0.27,79.948,76.3,2.433,0.487,2.704,79.948,2.163,0.27,15.6,0.27,2.433,0,12.951,0.487
2026-05-25,19:00,76,5.812,4.264,3.488,3.1,2.712,1.453,1.066,0.872,0.775,0.678,4.844,28.724,24.624,20.52,16.416,12.308,7.181,6.156,5.13,4.104,3.077,25.648,3.797,3.875,-6.384,-6.384,0,0.484,76.3,69.916,4.359,0.873,4.844,76.3,3.875,0.484,25.648,0.484,4.359,0,20.901,0.873
2026-05-25,19:15,77,5.108,3.744,3.064,2.724,2.384,1.277,0.936,0.766,0.681,0.596,4.256,25.24,21.632,18.028,14.42,10.816,6.31,5.408,4.507,3.605,2.704,22.534,3.337,3.405,-5.609,-5.609,0,0.426,69.916,64.307,3.831,0.766,4.256,69.916,3.405,0.426,22.534,0.426,3.831,0,18.362,0.766
2026-05-25,19:30,78,6.02,4.416,3.612,3.212,2.808,1.505,1.104,0.903,0.803,0.702,5.017,29.752,25.5,21.252,17,12.752,7.438,6.375,5.313,4.25,3.188,26.564,3.934,4.014,-6.612,-6.612,0,0.502,64.307,57.695,4.516,0.902,5.017,64.307,4.014,0.502,26.564,0.502,4.516,0,21.647,0.902
2026-05-25,19:45,79,3.82,2.8,2.292,2.036,1.784,0.955,0.7,0.573,0.509,0.446,3.183,18.876,16.18,13.484,10.788,8.088,4.719,4.045,3.371,2.697,2.022,16.854,2.495,2.546,-4.195,-4.195,0,0.318,57.695,53.5,2.864,0.574,3.183,57.695,2.546,0.318,16.854,0.318,2.864,0,13.735,0.574
2026-05-25,20:00,80,5.216,3.824,3.128,2.784,2.436,1.304,0.956,0.782,0.696,0.609,4.347,23.888,20.476,17.064,13.652,10.24,5.972,5.119,4.266,3.413,2.56,21.33,3.408,3.478,-6.102,-6.102,0,0.435,53.5,47.398,3.913,0.782,4.347,53.5,3.478,0.435,21.33,0.435,3.913,0,17.069,0.782
2026-05-25,20:15,81,5.06,3.712,3.036,2.7,2.364,1.265,0.928,0.759,0.675,0.591,4.218,23.18,19.872,16.56,13.248,9.932,5.795,4.968,4.14,3.312,2.483,20.698,3.307,3.374,-5.921,-5.921,0,0.422,47.398,41.477,3.796,0.759,4.218,47.398,3.374,0.422,20.698,0.422,3.796,0,16.565,0.759
2026-05-25,20:30,82,5.024,3.684,3.012,2.68,2.344,1.256,0.921,0.753,0.67,0.586,4.186,23.004,19.72,16.432,13.144,9.86,5.751,4.93,4.108,3.286,2.465,20.54,3.282,3.349,-5.876,-5.876,0,0.419,41.477,35.601,3.768,0.753,4.186,41.477,3.349,0.419,20.54,0.419,3.768,0,16.437,0.753
2026-05-25,20:45,83,4.02,2.948,2.412,2.144,1.872,1.005,0.737,0.603,0.536,0.468,3.349,18.404,15.776,13.144,10.516,7.888,4.601,3.944,3.286,2.629,1.972,16.432,2.625,2.679,-4.701,-4.701,0,0.335,35.601,30.9,3.014,0.603,3.349,35.601,2.679,0.335,16.432,0.335,3.014,0,13.15,0.603
2026-05-25,21:00,84,5.18,3.8,3.108,2.764,2.412,1.295,0.95,0.777,0.691,0.603,4.316,21.696,18.596,15.496,12.396,9.296,5.424,4.649,3.874,3.099,2.324,19.37,3.384,3.453,0,0,0,0.432,30.9,30.9,3.885,0.776,4.316,30.9,3.453,0.432,19.37,0.432,3.885,0,15.14,0.776
2026-05-25,21:15,85,4.74,3.476,2.844,2.528,2.216,1.185,0.869,0.711,0.632,0.554,3.951,19.86,17.02,14.184,11.348,8.512,4.965,4.255,3.546,2.837,2.128,17.731,3.098,3.161,0,0,0,0.395,30.9,30.9,3.556,0.711,3.951,30.9,3.161,0.395,17.731,0.395,3.556,0,13.859,0.711
2026-05-25,21:30,86,5.38,3.944,3.228,2.868,2.508,1.345,0.986,0.807,0.717,0.627,4.482,22.528,19.312,16.092,12.872,9.656,5.632,4.828,4.023,3.218,2.414,20.115,3.514,3.586,0,0,0,0.448,30.9,30.9,4.034,0.807,4.482,30.9,3.586,0.448,20.115,0.448,4.034,0,15.722,0.807
2026-05-25,21:45,87,4.62,3.388,2.772,2.464,2.16,1.155,0.847,0.693,0.616,0.54,3.851,19.36,16.592,13.828,11.06,8.296,4.84,4.148,3.457,2.765,2.074,17.284,3.019,3.081,0,0,0,0.385,30.9,30.9,3.466,0.693,3.851,30.9,3.081,0.385,17.284,0.385,3.466,0,13.51,0.693
2026-05-25,22:00,88,5.1,3.74,3.06,2.72,2.38,1.275,0.935,0.765,0.68,0.595,4.25,19.88,17.04,14.2,11.36,8.52,4.97,4.26,3.55,2.84,2.13,17.75,3.332,3.4,0,0,0,0.425,30.9,30.9,3.825,0.765,4.25,30.9,3.4,0.425,17.75,0.425,3.825,0,13.585,0.765
2026-05-25,22:15,89,5.18,3.8,3.108,2.764,2.42,1.295,0.95,0.777,0.691,0.605,4.318,20.2,17.312,14.428,11.54,8.656,5.05,4.328,3.607,2.885,2.164,18.034,3.385,3.454,0,0,0,0.432,30.9,30.9,3.886,0.777,4.318,30.9,3.454,0.432,18.034,0.432,3.886,0,13.803,0.777
2026-05-25,22:30,90,5.712,4.188,3.428,3.048,2.664,1.428,1.047,0.857,0.762,0.666,4.76,22.264,19.084,15.904,12.724,9.544,5.566,4.771,3.976,3.181,2.386,19.88,3.732,3.808,0,0,0,0.476,30.9,30.9,4.284,0.857,4.76,30.9,3.808,0.476,19.88,0.476,4.284,0,15.215,0.857
2026-05-25,22:45,91,4.408,3.232,2.644,2.352,2.052,1.102,0.808,0.661,0.588,0.513,3.672,17.176,14.724,12.268,9.816,7.36,4.294,3.681,3.067,2.454,1.84,15.336,2.879,2.938,0,0,0,0.367,30.9,30.9,3.305,0.661,3.672,30.9,2.938,0.367,15.336,0.367,3.305,0,11.737,0.661
2026-05-25,23:00,92,4.84,3.548,2.904,2.58,2.256,1.21,0.887,0.726,0.645,0.564,4.032,12.66,10.852,9.044,7.236,5.424,3.165,2.713,2.261,1.809,1.356,11.304,3.161,3.226,0,0,0,0.403,30.9,30.9,3.629,0.726,4.032,30.9,3.226,0.403,11.304,0.403,3.629,0,7.352,0.726
2026-05-25,23:15,93,5.444,3.992,3.264,2.904,2.54,1.361,0.998,0.816,0.726,0.635,4.536,14.244,12.208,10.172,8.14,6.104,3.561,3.052,2.543,2.035,1.526,12.717,3.556,3.629,0,0,0,0.454,30.9,30.9,4.083,0.816,4.536,30.9,3.629,0.454,12.717,0.454,4.083,0,8.271,0.816
2026-05-25,23:30,94,5.848,4.288,3.508,3.12,2.724,1.462,1.072,0.877,0.78,0.681,4.872,15.3,13.112,10.928,8.74,6.556,3.825,3.278,2.732,2.185,1.639,13.659,3.82,3.898,0,0,0,0.487,30.9,30.9,4.385,0.877,4.872,30.9,3.898,0.487,13.659,0.487,4.385,0,8.884,0.877
2026-05-25,23:45,95,4.032,2.956,2.42,2.152,1.88,1.008,0.739,0.605,0.538,0.47,3.36,10.552,9.044,7.536,6.028,4.52,2.638,2.261,1.884,1.507,1.13,9.42,2.634,2.688,0,0,0,0.336,30.9,30.9,3.024,0.605,3.36,30.9,2.688,0.336,9.42,0.336,3.024,0,6.127,0.605
2026-05-26,00:00,0,4.552,3.336,2.732,2.428,2.12,1.138,0.834,0.683,0.607,0.53,3.792,12.688,10.876,9.064,7.248,5.436,3.172,2.719,2.266,1.812,1.359,11.328,2.973,3.034,0,0,0,0.379,6,6,3.413,0.682,3.792,6,3.034,0.379,11.328,0.379,3.413,0,7.612,0.682
2026-05-26,00:15,1,4.816,3.532,2.888,2.568,2.248,1.204,0.883,0.722,0.642,0.562,4.013,13.428,11.508,9.592,7.672,5.756,3.357,2.877,2.398,1.918,1.439,11.989,3.146,3.21,0,0,0,0.401,6,6,3.611,0.723,4.013,6,3.21,0.401,11.989,0.401,3.611,0,8.057,0.723
2026-05-26,00:30,2,5.12,3.756,3.072,2.732,2.384,1.28,0.939,0.768,0.683,0.596,4.266,14.272,12.236,10.196,8.156,6.116,3.568,3.059,2.549,2.039,1.529,12.744,3.345,3.413,0,0,0,0.427,6,6,3.84,0.767,4.266,6,3.413,0.427,12.744,0.427,3.84,0,8.563,0.767
2026-05-26,00:45,3,4.476,3.28,2.684,2.388,2.088,1.119,0.82,0.671,0.597,0.522,3.729,12.476,10.692,8.912,7.128,5.348,3.119,2.673,2.228,1.782,1.337,11.139,2.923,2.983,0,0,0,0.373,6,6,3.356,0.671,3.729,6,2.983,0.373,11.139,0.373,3.356,0,7.485,0.671
2026-05-26,01:00,4,4.5,3.3,2.7,2.4,2.096,1.125,0.825,0.675,0.6,0.524,3.749,11.616,9.96,8.3,6.64,4.976,2.904,2.49,2.075,1.66,1.244,10.373,2.939,2.999,0,0,0,0.375,6,6,3.374,0.675,3.749,6,2.999,0.375,10.373,0.375,3.374,0,6.699,0.675
2026-05-26,01:15,5,5.28,3.872,3.168,2.816,2.468,1.32,0.968,0.792,0.704,0.617,4.401,13.64,11.688,9.74,7.792,5.848,3.41,2.922,2.435,1.948,1.462,12.177,3.451,3.521,0,0,0,0.44,6,6,3.961,0.792,4.401,6,3.521,0.44,12.177,0.44,3.961,0,7.864,0.792
2026-05-26,01:30,6,5.476,4.016,3.288,2.92,2.556,1.369,1.004,0.822,0.73,0.639,4.564,14.144,12.124,10.104,8.08,6.06,3.536,3.031,2.526,2.02,1.515,12.628,3.578,3.651,0,0,0,0.456,6,6,4.107,0.822,4.564,6,3.651,0.456,12.628,0.456,4.107,0,8.156,0.822
2026-05-26,01:45,7,4.304,3.156,2.58,2.296,2.008,1.076,0.789,0.645,0.574,0.502,3.586,11.112,9.524,7.936,6.352,4.764,2.778,2.381,1.984,1.588,1.191,9.922,2.812,2.869,0,0,0,0.359,6,6,3.228,0.645,3.586,6,2.869,0.359,9.922,0.359,3.228,0,6.407,0.645
2026-05-26,02:00,8,6.012,4.408,3.608,3.208,2.804,1.503,1.102,0.902,0.802,0.701,5.01,15.02,12.872,10.728,8.584,6.436,3.755,3.218,2.682,2.146,1.609,13.41,3.928,4.008,0,0,0,0.501,6,6,4.509,0.902,5.01,6,4.008,0.501,13.41,0.501,4.509,0,8.5,0.902
2026-05-26,02:15,9,4.928,3.616,2.956,2.628,2.304,1.232,0.904,0.739,0.657,0.576,4.108,12.316,10.556,8.796,7.036,5.28,3.079,2.639,2.199,1.759,1.32,10.996,3.22,3.286,0,0,0,0.411,6,6,3.697,0.74,4.108,6,3.286,0.411,10.996,0.411,3.697,0,6.97,0.74
2026-05-26,02:30,10,5.812,4.26,3.488,3.1,2.712,1.453,1.065,0.872,0.775,0.678,4.843,14.52,12.444,10.372,8.296,6.22,3.63,3.111,2.593,2.074,1.555,12.963,3.797,3.874,0,0,0,0.484,6,6,4.358,0.872,4.843,6,3.874,0.484,12.963,0.484,4.358,0,8.218,0.872
2026-05-26,02:45,11,3.288,2.412,1.972,1.752,1.532,0.822,0.603,0.493,0.438,0.383,2.739,8.212,7.036,5.864,4.692,3.52,2.053,1.759,1.466,1.173,0.88,7.331,2.147,2.191,0,0,0,0.274,6,6,2.465,0.493,2.739,6,2.191,0.274,7.331,0.274,2.465,0,4.647,0.493
2026-05-26,03:00,12,5.952,4.364,3.572,3.172,2.776,1.488,1.091,0.893,0.793,0.694,4.959,15.104,12.944,10.788,8.632,6.472,3.776,3.236,2.697,2.158,1.618,13.485,3.888,3.967,0,0,0,0.496,6,6,4.463,0.893,4.959,6,3.967,0.496,13.485,0.496,4.463,0,8.625,0.893
2026-05-26,03:15,13,5.376,3.944,3.224,2.868,2.508,1.344,0.986,0.806,0.717,0.627,4.48,13.644,11.696,9.748,7.796,5.848,3.411,2.924,2.437,1.949,1.462,12.183,3.512,3.584,0,0,0,0.448,6,6,4.032,0.806,4.48,6,3.584,0.448,12.183,0.448,4.032,0,7.793,0.806
2026-05-26,03:30,14,5.336,3.912,3.2,2.844,2.492,1.334,0.978,0.8,0.711,0.623,4.446,13.54,11.608,9.672,7.736,5.804,3.385,2.902,2.418,1.934,1.451,12.09,3.486,3.557,0,0,0,0.445,6,6,4.002,0.8,4.446,6,3.557,0.445,12.09,0.445,4.002,0,7.732,0.8
2026-05-26,03:45,15,3.856,2.828,2.316,2.056,1.804,0.964,0.707,0.579,0.514,0.451,3.215,9.792,8.392,6.992,5.596,4.196,2.448,2.098,1.748,1.399,1.049,8.742,2.521,2.572,0,0,0,0.322,6,6,2.894,0.578,3.215,6,2.572,0.322,8.742,0.322,2.894,0,5.591,0.578
2026-05-26,04:00,16,5.912,4.336,3.548,3.152,2.764,1.478,1.084,0.887,0.788,0.691,4.928,14.488,12.42,10.348,8.28,6.208,3.622,3.105,2.587,2.07,1.552,12.936,3.863,3.942,0,0,0,0.493,6,6,4.435,0.887,4.928,6,3.942,0.493,12.936,0.493,4.435,0,8.107,0.887
2026-05-26,04:15,17,5.028,3.688,3.016,2.68,2.344,1.257,0.922,0.754,0.67,0.586,4.189,12.316,10.556,8.796,7.036,5.28,3.079,2.639,2.199,1.759,1.32,10.996,3.284,3.351,0,0,0,0.419,6,6,3.77,0.754,4.189,6,3.351,0.419,10.996,0.419,3.77,0,6.891,0.754
2026-05-26,04:30,18,5.704,4.18,3.42,3.04,2.664,1.426,1.045,0.855,0.76,0.666,4.752,13.972,11.976,9.98,7.984,5.984,3.493,2.994,2.495,1.996,1.496,12.474,3.726,3.802,0,0,0,0.475,6,6,4.277,0.855,4.752,6,3.802,0.475,12.474,0.475,4.277,0,7.817,0.855
2026-05-26,04:45,19,4.476,3.284,2.688,2.388,2.088,1.119,0.821,0.672,0.597,0.522,3.731,10.968,9.404,7.836,6.268,4.7,2.742,2.351,1.959,1.567,1.175,9.794,2.925,2.985,0,0,0,0.373,6,6,3.358,0.671,3.731,6,2.985,0.373,9.794,0.373,3.358,0,6.138,0.671
2026-05-26,05:00,20,5.312,3.896,3.188,2.832,2.484,1.328,0.974,0.797,0.708,0.621,4.428,15.604,13.376,11.144,8.916,6.688,3.901,3.344,2.786,2.229,1.672,13.932,3.471,3.542,0,0,0,0.443,6,6,3.985,0.797,4.428,6,3.542,0.443,13.932,0.443,3.985,0,9.593,0.797
2026-05-26,05:15,21,5,3.668,3,2.668,2.328,1.25,0.917,0.75,0.667,0.582,4.166,14.68,12.58,10.484,8.388,6.292,3.67,3.145,2.621,2.097,1.573,13.106,3.266,3.333,0,0,0,0.417,6,6,3.75,0.749,4.166,6,3.333,0.417,13.106,0.417,3.75,0,9.023,0.749
2026-05-26,05:30,22,5.512,4.04,3.308,2.94,2.568,1.378,1.01,0.827,0.735,0.642,4.592,16.18,13.872,11.56,9.248,6.932,4.045,3.468,2.89,2.312,1.733,14.448,3.601,3.674,0,0,0,0.459,6,6,4.133,0.826,4.592,6,3.674,0.459,14.448,0.459,4.133,0,9.948,0.826
2026-05-26,05:45,23,3.856,2.828,2.316,2.056,1.8,0.964,0.707,0.579,0.514,0.45,3.214,11.328,9.708,8.092,6.472,4.856,2.832,2.427,2.023,1.618,1.214,10.114,2.52,2.571,0,0,0,0.321,6,6,2.892,0.579,3.214,6,2.571,0.321,10.114,0.321,2.892,0,6.965,0.579
2026-05-26,06:00,24,15.444,11.324,9.268,8.236,7.208,3.861,2.831,2.317,2.059,1.802,12.87,17.472,14.976,12.48,9.984,7.488,4.368,3.744,3.12,2.496,1.872,15.6,10.09,10.296,0,0,0,1.287,6,6,11.583,2.317,12.87,6,10.296,1.287,15.6,1.287,11.583,0,2.987,2.317
2026-05-26,06:15,25,16.04,11.76,9.624,8.552,7.484,4.01,2.94,2.406,2.138,1.871,13.365,18.144,15.552,12.96,10.368,7.776,4.536,3.888,3.24,2.592,1.944,16.2,10.478,10.692,0,0,0,1.337,6,6,12.029,2.405,13.365,6,10.692,1.337,16.2,1.337,12.029,0,3.102,2.405
2026-05-26,06:30,26,17.224,12.632,10.336,9.188,8.04,4.306,3.158,2.584,2.297,2.01,14.355,19.488,16.704,13.92,11.136,8.352,4.872,4.176,3.48,2.784,2.088,17.4,11.254,11.484,0,0,0,1.436,6,6,12.92,2.583,14.355,6,11.484,1.436,17.4,1.436,12.92,0,3.332,2.583
2026-05-26,06:45,27,10.692,7.84,6.416,5.704,4.988,2.673,1.96,1.604,1.426,1.247,8.91,12.096,10.368,8.64,6.912,5.184,3.024,2.592,2.16,1.728,1.296,10.8,6.985,7.128,0,0,0,0.891,6,6,8.019,1.604,8.91,6,7.128,0.891,10.8,0.891,8.019,0,2.068,1.604
2026-05-26,07:00,28,22.68,16.632,13.608,12.096,10.584,5.67,4.158,3.402,3.024,2.646,18.9,19.04,16.32,13.6,10.88,8.16,4.76,4.08,3.4,2.72,2.04,17,14.818,15.12,0,0,0,1.89,6,6,17.01,1.89,18.9,6,15.12,1.89,17,1.89,17.01,0,0,1.89
2026-05-26,07:15,29,22.316,16.368,13.392,11.904,10.412,5.579,4.092,3.348,2.976,2.603,18.598,18.736,16.06,13.384,10.704,8.028,4.684,4.015,3.346,2.676,2.007,16.728,14.58,14.878,0,0,0,1.86,6,6,16.738,1.86,18.598,6,14.878,1.86,16.728,1.86,16.738,0,0,1.86
2026-05-26,07:30,30,23.588,17.296,14.152,12.58,11.008,5.897,4.324,3.538,3.145,2.752,19.656,19.8,16.972,14.144,11.316,8.488,4.95,4.243,3.536,2.829,2.122,17.68,15.41,15.725,0,0,0,1.966,6,6,17.691,1.965,19.656,6,15.725,1.966,17.68,1.966,17.691,0,0,1.965
2026-05-26,07:45,31,22.136,16.232,13.28,11.804,10.332,5.534,4.058,3.32,2.951,2.583,18.446,18.584,15.928,13.272,10.62,7.964,4.646,3.982,3.318,2.655,1.991,16.592,14.462,14.757,0,0,0,1.845,6,6,16.602,1.844,18.446,6,14.757,1.845,16.592,1.845,16.602,0,0,1.844
2026-05-26,08:00,32,29.06,21.312,17.436,15.5,13.556,7.265,5.328,4.359,3.875,3.389,24.216,18.924,16.22,13.516,10.812,8.112,4.731,4.055,3.379,2.703,2.028,16.896,18.986,19.373,0,0,0,2.422,6,6,21.795,2.421,24.216,6,19.373,2.422,16.896,2.422,21.795,0,0,2.421
2026-05-26,08:15,33,31.724,23.264,19.032,16.92,14.804,7.931,5.816,4.758,4.23,3.701,26.436,20.66,17.708,14.756,11.804,8.852,5.165,4.427,3.689,2.951,2.213,18.445,20.726,21.149,0,0,0,2.644,6,6,23.793,2.643,26.436,6,21.149,2.644,18.445,2.644,23.793,0,0,2.643
2026-05-26,08:30,34,32.692,23.972,19.616,17.436,15.256,8.173,5.993,4.904,4.359,3.814,27.243,21.288,18.248,15.208,12.164,9.124,5.322,4.562,3.802,3.041,2.281,19.008,21.358,21.794,0,0,0,2.724,6,6,24.518,2.725,27.243,6,21.794,2.724,19.008,2.724,24.518,0,0,2.725
2026-05-26,08:45,35,27.604,20.244,16.564,14.724,12.884,6.901,5.061,4.141,3.681,3.221,23.005,17.976,15.408,12.84,10.272,7.708,4.494,3.852,3.21,2.568,1.927,16.051,18.036,18.404,0,0,0,2.3,6,6,20.704,2.301,23.005,6,18.404,2.3,16.051,2.3,20.704,0,0,2.301
2026-05-26,09:00,36,34.004,24.936,20.4,18.136,15.868,8.501,6.234,5.1,4.534,3.967,28.336,20.144,17.268,14.388,11.512,8.632,5.036,4.317,3.597,2.878,2.158,17.986,22.216,22.669,0,0,0,2.834,6,6,25.503,2.833,28.336,6,22.669,2.834,17.986,2.834,25.503,0,0,2.833
2026-05-26,09:15,37,35.188,25.804,21.112,18.768,16.416,8.797,6.451,5.278,4.692,4.104,29.322,20.844,17.868,14.888,11.912,8.936,5.211,4.467,3.722,2.978,2.234,18.612,22.989,23.458,0,0,0,2.932,6,6,26.39,2.932,29.322,6,23.458,2.932,18.612,2.932,26.39,0,0,2.932
2026-05-26,09:30,38,41.396,30.356,24.836,22.076,19.32,10.349,7.589,6.209,5.519,4.83,34.496,24.524,21.02,17.516,14.012,10.512,6.131,5.255,4.379,3.503,2.628,21.896,27.045,27.597,0,0,0,3.45,6,6,31.047,3.449,34.496,6,27.597,3.45,21.896,3.45,31.047,0,0,3.449
2026-05-26,09:45,39,37.256,27.32,22.352,19.868,17.388,9.314,6.83,5.588,4.967,4.347,31.046,22.072,18.916,15.764,12.612,9.46,5.518,4.729,3.941,3.153,2.365,19.706,24.34,24.837,0,0,0,3.105,6,6,27.942,3.104,31.046,6,24.837,3.105,19.706,3.105,27.942,0,0,3.104
2026-05-26,10:00,40,46.116,33.82,27.668,24.596,21.52,11.529,8.455,6.917,6.149,5.38,38.43,28.696,24.596,20.496,16.396,12.296,7.174,6.149,5.124,4.099,3.074,25.62,30.129,30.744,0,0,0,3.843,6,6,34.587,3.843,38.43,6,30.744,3.843,25.62,3.843,34.587,0,0,3.843
2026-05-26,10:15,41,39.044,28.632,23.428,20.824,18.22,9.761,7.158,5.857,5.206,4.555,32.537,24.296,20.824,17.352,13.884,10.412,6.074,5.206,4.338,3.471,2.603,21.692,25.509,26.03,0,0,0,3.254,6,6,29.284,3.253,32.537,6,26.03,3.254,21.692,3.254,29.284,0,0,3.253
2026-05-26,10:30,42,44.58,32.692,26.748,23.776,20.8,11.145,8.173,6.687,5.944,5.2,37.149,27.736,23.776,19.812,15.852,11.888,6.934,5.944,4.953,3.963,2.972,24.766,29.125,29.719,0,0,0,3.715,6,6,33.434,3.715,37.149,6,29.719,3.715,24.766,3.715,33.434,0,0,3.715
